player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Barry Hawkins,Chris Wakelin,7,1529,1311,0.7711668601434363,0.6329747766804606,1177,736,8094,4524,267,135,1744,887,133,75,942,531,27,12,363,178,4,1,0.0,0.8,4383
Anthony Hamilton,Ben Hancorn,7,1313,1155,0.7053268662779104,0.5974857658270161,949,540,7065,3738,75,36,365,184,24,9,399,191,45,22,175,90,4,3,0.0,0.5714285714285714,4383
Xiao Guodong,Iulian Boiko,7,1454,958,0.9506566281535355,0.7755640142690734,571,335,3684,2033,35,7,163,54,72,42,595,322,26,8,131,44,4,0,0.0,1.0,4383
Gerard Greene,Farakh Ajaib,7,1263,1072,0.7426684543010009,0.6171573626529722,780,409,5678,2927,91,41,480,222,28,12,340,151,24,6,195,84,4,3,0.0,0.5714285714285714,4383
David Grace,Michael Holt,7,1329,1333,0.4945314322857424,0.49750002083312506,401,187,2608,1268,946,539,6641,3513,28,10,400,200,59,23,511,264,4,0,0.0,1.0,4383
Martin Gould,Mitchell Mann,7,1449,1169,0.8290321883880187,0.6681877721681662,796,475,5263,2876,300,132,1854,870,28,10,547,291,25,10,247,94,4,0,0.0,1.0,4383
David Gilbert,Rory McLeod,7,1443,1234,0.7618819203066071,0.6277321638605189,787,453,5482,2937,649,345,4696,2406,117,60,1004,546,28,9,303,154,4,0,0.0,1.0,4383
Tom Ford,Peter Devlin,7,1447,1136,0.8538864678998308,0.6851410567502929,780,442,5338,2848,79,38,385,182,116,63,760,402,31,13,202,99,4,0,0.0,1.0,4383
Dylan Emery,Lu Ning,7,1055,1393,0.12666279686160137,0.30048277233757253,34,16,168,80,184,89,1171,580,21,9,108,49,43,19,482,256,4,3,0.0,0.5714285714285714,4383
Graeme Dott,Billy Joe Castle,7,1455,1082,0.8956083654896791,0.7175822059302752,1061,621,7723,4164,125,52,702,308,123,60,889,501,25,8,320,131,4,2,0.0,0.6666666666666666,4383
Scott Donaldson,Gao Yang,7,1406,1020,0.9030680094960937,0.7241217707708186,373,200,2415,1233,21,6,97,35,81,39,709,383,23,6,97,35,4,2,0.0,0.6666666666666666,4383
Ryan Day,Ian Burns,7,1448,1296,0.698260993708389,0.5938731029341427,1137,678,7569,4151,408,204,2575,1290,61,41,583,298,31,16,363,173,4,3,0.0,0.5714285714285714,4383
Mark Davis,Lee Walker,7,1364,1241,0.6630224339222315,0.5762749224932653,1219,732,8402,4592,543,283,4041,2051,55,30,512,263,27,11,313,132,4,1,0.0,0.8,4383
Sam Craigie,Thepchaiya Un-Nooh,7,1444,1354,0.6210041469292463,0.5560138905446199,256,134,1486,778,452,264,3151,1672,66,40,405,220,64,27,668,360,4,3,0.0,0.5714285714285714,4383
Ali Carter,Daniel Wells,7,1528,1259,0.8195570476403491,0.6620627248063988,1112,674,7616,4195,432,210,2870,1414,137,85,870,468,26,12,336,160,4,3,0.0,0.5714285714285714,4383
Stuart Carrington,Soheil Vahedi,7,1353,1186,0.7157709624772323,0.6028848673274662,420,229,2691,1410,94,31,558,228,57,34,375,190,36,20,287,126,4,1,0.0,0.8,4383
Jordan Brown,Luo Honghao,7,1323,1277,0.5626145694127913,0.5287183569514396,185,91,1164,572,112,53,673,323,54,30,406,188,49,25,374,173,4,0,0.0,1.0,4383
Nigel Bond,Rod Lawler,7,1240,1173,0.5907526477758748,0.5417773692836367,941,504,7266,3766,876,457,6501,3315,33,18,363,162,17,7,259,105,4,2,0.0,0.6666666666666666,4383
Yan Bingtao,Xu Si,7,1504,1234,0.8204326451879429,0.6626218371700825,263,168,1864,1039,111,41,705,308,88,50,784,435,23,11,305,140,4,1,0.0,0.8,4383
Mark Allen,Fraser Patrick,7,1505,1128,0.8979493413023324,0.7196043690484492,893,584,6272,3555,245,96,1545,699,28,15,739,425,19,4,204,83,4,2,0.0,0.6666666666666666,4383
Zhou Yuelong,Anthony Hamilton,7,1495,1313,0.732748880507422,0.6118273690017371,347,205,2185,1183,949,540,7065,3738,114,65,675,380,24,9,399,191,4,0,0.0,1.0,4383
Kyren Wilson,Alan McManus,7,1525,1326,0.7513122476997512,0.6218716423074662,778,488,4970,2782,1004,585,8257,4368,244,126,1417,809,35,21,362,182,4,2,0.0,0.6666666666666666,4383
Mark Williams,Liam Highfield,7,1573,1350,0.7762304913665884,0.6358738914270539,1627,1064,11897,6824,432,229,2888,1513,234,134,921,514,34,19,385,190,4,1,0.0,0.8,4383
Ricky Walden,Graeme Dott,7,1425,1455,0.4590611389260606,0.4812587841214648,984,581,6721,3686,1061,621,7723,4164,53,28,582,309,123,60,889,501,4,3,0.0,0.5714285714285714,4383
Hossein Vafaei,Zhao Xintong,7,1355,1437,0.3894398892710193,0.448928730692658,182,101,1318,671,278,156,1770,968,27,11,430,221,84,41,601,336,4,3,0.0,0.5714285714285714,4383
Alexander Ursenbacher,Robert Milkins,7,1336,1424,0.38159841566069774,0.4452207648927852,196,90,1193,564,969,565,6853,3700,27,12,439,221,48,28,509,262,4,3,0.0,0.5714285714285714,4383
Judd Trump,Si Jiahui,7,1688,1200,0.9480289814204061,0.7720635494267837,1203,850,8119,4882,53,24,274,141,158,103,1611,1019,24,11,268,139,4,2,0.0,0.6666666666666666,4383
Matthew Selt,Oliver Lines,7,1368,1277,0.622303251187688,0.5566309599222533,690,372,4548,2372,277,130,1682,817,76,39,604,310,42,19,342,156,4,0,0.0,1.0,4383
Mark Selby,Jamie O'Neill,7,1544,1295,0.8014494333741898,0.6507869207968349,1352,928,9599,5604,347,179,2144,1106,135,68,1354,780,52,29,279,132,4,1,0.0,0.8,4383
Joe Perry,Dylan Emery,7,1422,1055,0.892019728195359,0.7145324397353954,1257,741,8727,4740,34,16,168,80,162,83,953,516,21,9,108,49,4,1,0.0,0.8,4383
Ronnie O'Sullivan,Jimmy White,7,1557,1189,0.8926243040427981,0.7150421057009898,1353,1034,11705,7154,1500,819,12631,6572,64,31,852,508,30,14,317,127,4,0,0.0,1.0,4383
Martin O'Donnell,Ken Doherty,7,1391,1288,0.6377737431786725,0.5640216374262577,421,215,2595,1317,1210,718,9648,5246,54,35,448,228,27,10,377,178,4,0,0.0,1.0,4383
Joe O'Connor,Andrew Higginson,7,1321,1316,0.5068355814796678,0.5031249593105316,173,81,1076,524,797,464,5584,3034,52,25,433,217,34,18,406,205,4,1,0.0,0.8,4383
Shaun Murphy,Stuart Carrington,7,1449,1353,0.6287764284690306,0.5597136492671929,1204,788,8681,4933,420,229,2691,1410,77,45,859,483,57,34,375,190,4,1,0.0,0.8,4383
Anthony McGill,David Lilley,7,1421,1215,0.7587387600845145,0.6259778577666038,643,384,4179,2273,153,78,895,457,96,49,772,406,26,11,276,123,4,0,0.0,1.0,4383
Stephen Maguire,Matthew Stevens,7,1400,1423,0.46858930565080326,0.4856289593029398,1085,707,7947,4487,1029,601,7865,4277,38,20,781,411,26,14,432,234,4,1,0.0,0.8,4383
Jack Lisowski,Akani Songsermsawad,7,1439,1360,0.6066210971235376,0.5492151291013335,624,380,4001,2194,179,94,1193,608,136,66,915,492,45,26,370,192,4,2,0.0,0.6666666666666666,4383
Mark King,Jamie Jones,7,1313,1408,0.37251518031789344,0.440902528097607,1052,579,7570,3974,551,331,3607,1959,17,6,444,213,28,15,185,106,4,3,0.0,0.5714285714285714,4383
Pang Junxu,Ding Junhui,7,1212,1560,0.11996659120986508,0.295254302001909,43,18,263,119,862,580,6652,3802,39,24,211,102,46,28,755,435,4,2,0.0,0.6666666666666666,4383
Jak Jones,David Grace,7,1299,1329,0.4590611389260606,0.4812587841214648,273,118,1707,769,401,187,2608,1268,51,25,417,195,28,10,400,200,4,2,0.0,0.6666666666666666,4383
John Higgins,Ben Woollaston,7,1608,1405,0.7555717519931018,0.6242202334972642,1639,1159,12850,7593,723,411,4573,2432,187,114,1225,715,54,31,558,298,4,3,0.0,0.5714285714285714,4383
Barry Hawkins,Simon Lichtenberg,7,1529,1191,0.8733372031383986,0.6995172276624274,1177,736,8094,4524,90,35,485,216,133,75,942,531,31,18,294,133,4,0,0.0,1.0,4383
Xiao Guodong,Gary Wilson,7,1454,1362,0.6236008848905433,0.5572478545985555,571,335,3684,2033,560,325,3620,1955,72,42,595,322,89,37,801,430,4,1,0.0,0.8,4383
Martin Gould,Jimmy Robertson,7,1449,1354,0.6274848196821066,0.559097471902393,796,475,5263,2876,602,324,3964,2057,28,10,547,291,31,18,521,263,4,0,0.0,1.0,4383
David Gilbert,Jamie Wilson,7,1443,1017,0.923429055434548,0.7436448917562621,787,453,5482,2937,27,10,114,46,117,60,1004,546,25,9,114,46,4,0,0.0,1.0,4383
Tom Ford,Elliot Slessor,7,1447,1370,0.6039885915613215,0.5479769376367963,780,442,5338,2848,256,122,1560,754,116,63,760,402,35,20,426,221,4,3,0.0,0.5714285714285714,4383
Scott Donaldson,Gerard Greene,7,1406,1263,0.6875128007198821,0.5884351201276382,373,200,2415,1233,780,409,5678,2927,81,39,709,383,28,12,340,151,4,2,0.0,0.6666666666666666,4383
Ryan Day,Mark Davis,7,1448,1364,0.6131794491635048,0.5523079095743253,1137,678,7569,4151,1219,732,8402,4592,61,41,583,298,55,30,512,263,4,3,0.0,0.5714285714285714,4383
Ali Carter,Aaron Hill,7,1528,1059,0.9413132305006316,0.763596605159627,1112,674,7616,4195,24,9,136,57,137,85,870,468,13,5,136,57,4,1,0.0,0.8,4383
Jordan Brown,Sam Craigie,7,1323,1444,0.3394699373735689,0.424946451444212,185,91,1164,572,256,134,1486,778,54,30,406,188,66,40,405,220,4,3,0.0,0.5714285714285714,4383
Yan Bingtao,Brian Ochoiski,7,1504,1047,0.936710304533667,0.7581383462750919,263,168,1864,1039,46,19,228,102,88,50,784,435,25,8,160,68,4,0,0.0,1.0,4383
Mark Allen,Nigel Bond,7,1505,1240,0.8160262378047215,0.6598217549720575,893,584,6272,3555,941,504,7266,3766,28,15,739,425,33,18,363,162,4,2,0.0,0.6666666666666666,4383
Zhou Yuelong,David Gilbert,7,1495,1443,0.5706954446194282,0.5324543063873187,347,205,2185,1183,787,453,5482,2937,114,65,675,380,117,60,1004,546,4,2,0.0,0.6666666666666666,4383
Mark Williams,Joe Perry,7,1573,1422,0.6970755073607001,0.5932699921071872,1627,1064,11897,6824,1257,741,8727,4740,234,134,921,514,162,83,953,516,4,2,0.0,0.6666666666666666,4383
Hossein Vafaei,Judd Trump,7,1355,1688,0.1301128878308495,0.3031167179589209,182,101,1318,671,1203,850,8119,4882,27,11,430,221,158,103,1611,1019,4,2,0.0,0.6666666666666666,4383
Mark Selby,Joe O'Connor,7,1544,1321,0.7762304913665884,0.6358738914270539,1352,928,9599,5604,173,81,1076,524,135,68,1354,780,52,25,433,217,4,3,0.0,0.5714285714285714,4383
Ronnie O'Sullivan,Martin Gould,7,1557,1449,0.644151517953897,0.5670929049654543,1353,1034,11705,7154,796,475,5263,2876,64,31,852,508,28,10,547,291,4,0,0.0,1.0,4383
Shaun Murphy,Ryan Day,7,1449,1448,0.5013671846516985,0.5006249996744794,1204,788,8681,4933,1137,678,7569,4151,77,45,859,483,61,41,583,298,4,1,0.0,0.8,4383
Stephen Maguire,Matthew Selt,7,1400,1368,0.5436568604546561,0.5199893401555818,1085,707,7947,4487,690,372,4548,2372,38,20,781,411,76,39,604,310,4,2,0.0,0.6666666666666666,4383
Jack Lisowski,Ricky Walden,7,1439,1425,0.5191328123553783,0.5087491068802403,624,380,4001,2194,984,581,6721,3686,136,66,915,492,53,28,582,309,4,2,0.0,0.6666666666666666,4383
Mark King,Jak Jones,7,1313,1299,0.5191328123553783,0.5087491068802403,1052,579,7570,3974,273,118,1707,769,17,6,444,213,51,25,417,195,4,2,0.0,0.6666666666666666,4383
Pang Junxu,Martin O'Donnell,7,1212,1391,0.2706027380688891,0.38995532759547297,43,18,263,119,421,215,2595,1317,39,24,211,102,54,35,448,228,4,2,0.0,0.6666666666666666,4383
Barry Hawkins,Anthony McGill,7,1529,1421,0.644151517953897,0.5670929049654543,1177,736,8094,4524,643,384,4179,2273,133,75,942,531,96,49,772,406,4,3,0.0,0.5714285714285714,4383
Tom Ford,Kyren Wilson,7,1447,1525,0.3946945160108152,0.4514038914168657,780,442,5338,2848,778,488,4970,2782,116,63,760,402,244,126,1417,809,4,3,0.0,0.5714285714285714,4383
Ali Carter,John Higgins,7,1528,1608,0.3920645840647391,0.45016600268752216,1112,674,7616,4195,1639,1159,12850,7593,137,85,870,468,187,114,1225,715,4,3,0.0,0.5714285714285714,4383
Jordan Brown,Alexander Ursenbacher,7,1323,1336,0.48223281808358937,0.4918757150937391,185,91,1164,572,196,90,1193,564,54,30,406,188,27,12,439,221,4,3,0.0,0.5714285714285714,4383
Yan Bingtao,Xiao Guodong,7,1504,1454,0.5680051367615364,0.5312093733737563,263,168,1864,1039,571,335,3684,2033,88,50,784,435,72,42,595,322,4,1,0.0,0.8,4383
Mark Allen,Scott Donaldson,7,1505,1406,0.6326419490877371,0.5615610703361955,893,584,6272,3555,373,200,2415,1233,28,15,739,425,81,39,709,383,4,3,0.0,0.5714285714285714,4383
Mark Williams,Hossein Vafaei,7,1573,1355,0.7711668601434363,0.6329747766804606,1627,1064,11897,6824,182,101,1318,671,234,134,921,514,27,11,430,221,4,2,0.0,0.6666666666666666,4383
Mark Selby,Yan Bingtao,7,1544,1504,0.5545057991359676,0.52497918747894,1352,928,9599,5604,263,168,1864,1039,135,68,1354,780,88,50,784,435,4,2,0.0,0.6666666666666666,4383
Ronnie O'Sullivan,Zhou Yuelong,7,1557,1495,0.5840920587766287,0.538672605206508,1353,1034,11705,7154,347,205,2185,1183,64,31,852,508,114,65,675,380,4,1,0.0,0.8,4383
Shaun Murphy,Barry Hawkins,7,1449,1529,0.3920645840647391,0.45016600268752216,1204,788,8681,4933,1177,736,8094,4524,77,45,859,483,133,75,942,531,4,3,0.0,0.5714285714285714,4383
Stephen Maguire,Pang Junxu,7,1400,1212,0.7393846765226212,0.6153837563911821,1085,707,7947,4487,43,18,263,119,38,20,781,411,39,24,211,102,4,2,0.0,0.6666666666666666,4383
Tom Ford,Jack Lisowski,7,1447,1439,0.510936041856229,0.5049998333399998,780,442,5338,2848,624,380,4001,2194,116,63,760,402,136,66,915,492,4,3,0.0,0.5714285714285714,4383
Ali Carter,Mark Allen,7,1528,1505,0.5314106943491967,0.5143710406970602,1112,674,7616,4195,893,584,6272,3555,137,85,870,468,28,15,739,425,4,2,0.0,0.6666666666666666,4383
Jordan Brown,Mark King,7,1323,1313,0.51366902727117,0.5062496744995104,185,91,1164,572,1052,579,7570,3974,54,30,406,188,17,6,444,213,4,3,0.0,0.5714285714285714,4383
Mark Williams,Tom Ford,9,1573,1447,0.6860941115953165,0.5781052328843092,1627,1064,11897,6824,780,442,5338,2848,234,134,921,514,116,63,760,402,5,4,0.0,0.5555555555555556,4383
Stephen Maguire,Shaun Murphy,9,1400,1449,0.42510220983400737,0.469413239817919,1085,707,7947,4487,1204,788,8681,4933,38,20,781,411,77,45,859,483,5,4,0.0,0.5555555555555556,4383
Jordan Brown,Mark Selby,9,1323,1544,0.1985373936572426,0.3652845846208415,185,91,1164,572,1352,928,9599,5604,54,30,406,188,135,68,1354,780,5,4,0.0,0.5555555555555556,4383
Ronnie O'Sullivan,Mark Williams,11,1557,1573,0.4729513273017054,0.4900013331200346,1353,1034,11705,7154,1627,1064,11897,6824,64,31,852,508,234,134,921,514,6,1,0.0,0.8571428571428571,4383
Jordan Brown,Stephen Maguire,11,1323,1400,0.37209601999490743,0.4520230623632036,185,91,1164,572,1085,707,7947,4487,54,30,406,188,38,20,781,411,6,1,0.0,0.8571428571428571,4383
Jordan Brown,Ronnie O'Sullivan,17,1323,1557,0.11210208748966358,0.3577829070425624,185,91,1164,572,1353,1034,11705,7154,54,30,406,188,64,31,852,508,9,8,0.0,0.5294117647058824,4383
Kyren Wilson,Ryan Day,11,1520,1436,0.6390499244261589,0.5523079095743253,781,490,4989,2793,1140,680,7588,4160,263,137,1436,820,80,50,602,307,6,1,0.0,0.8571428571428571,4385
Mark Selby,Mark Williams,11,1545,1568,0.4611506538894799,0.4856289593029398,1357,932,9631,5624,1633,1069,11935,6846,167,88,1386,800,272,156,959,536,6,4,0.0,0.6,4385
Neil Robertson,Lu Ning,11,1554,1378,0.7714085331898454,0.6082590307465143,1107,738,8131,4682,185,89,1178,583,46,18,1209,725,50,22,489,259,6,1,0.0,0.8571428571428571,4385
Ronnie O'Sullivan,Ding Junhui,11,1599,1549,0.5839387050670305,0.5312093733737563,1359,1039,11746,7184,864,581,6663,3808,105,61,893,538,57,34,766,441,6,5,0.0,0.5454545454545454,4385
Jack Lisowski,Martin Gould,11,1443,1460,0.47126374656647324,0.4893765989950364,628,383,4027,2209,799,477,5275,2884,162,81,941,507,40,18,559,299,6,3,0.0,0.6666666666666666,4385
John Higgins,Jordan Brown,11,1602,1412,0.7887585737238443,0.6165665045213193,1642,1161,12869,7604,192,98,1222,608,206,125,1244,726,112,66,464,224,6,0,0.0,1.0,4385
Barry Hawkins,Zhou Yuelong,11,1541,1515,0.5438965166863096,0.5162442810620724,1181,739,8117,4539,351,208,2204,1196,156,90,965,546,133,78,694,393,6,5,0.0,0.5454545454545454,4385
Stuart Bingham,Judd Trump,11,1533,1659,0.29691813810360657,0.4218947671156908,1317,838,9209,5254,1206,852,8137,4892,177,102,1109,634,176,113,1629,1029,6,5,0.0,0.5454545454545454,4385
Kyren Wilson,Neil Robertson,11,1520,1554,0.4426826817576513,0.4787627850337259,781,490,4989,2793,1107,738,8131,4682,263,137,1436,820,46,18,1209,725,6,2,0.0,0.75,4385
Ronnie O'Sullivan,Jack Lisowski,11,1599,1443,0.7452301491932622,0.5962826992967879,1359,1039,11746,7184,628,383,4027,2209,105,61,893,538,162,81,941,507,6,1,0.0,0.8571428571428571,4385
John Higgins,Mark Selby,11,1602,1545,0.5954682100046357,0.5355648379838539,1642,1161,12869,7604,1357,932,9631,5624,206,125,1244,726,167,88,1386,800,6,0,0.0,1.0,4385
Barry Hawkins,Stuart Bingham,11,1541,1533,0.5135324497330043,0.5049998333399998,1181,739,8117,4539,1317,838,9209,5254,156,90,965,546,177,102,1109,634,6,2,0.0,0.75,4385
Ronnie O'Sullivan,Barry Hawkins,11,1599,1541,0.5971085093515105,0.5361866202317948,1359,1039,11746,7184,1181,739,8117,4539,105,61,893,538,156,90,965,546,6,4,0.0,0.6,4385
John Higgins,Kyren Wilson,11,1602,1520,0.6358774096640514,0.551071269307342,1642,1161,12869,7604,781,490,4989,2793,206,125,1244,726,263,137,1436,820,6,1,0.0,0.8571428571428571,4385
John Higgins,Ronnie O'Sullivan,19,1602,1599,0.506607079742194,0.5018749912109869,1642,1161,12869,7604,1359,1039,11746,7184,206,125,1244,726,105,61,893,538,10,3,0.0,0.7692307692307693,4385
Chen Zifan,Daniel Womersley,7,1168,1078,0.6210041469292463,0.5560138905446199,139,58,791,346,62,29,315,149,29,9,308,131,17,4,142,75,4,1,0.0,0.8,4387
Fan Zhengyi,Oliver Brown,7,1072,1209,0.3197489554385173,0.415202325282263,73,18,423,151,223,105,1173,571,31,10,287,112,17,8,150,79,4,1,0.0,0.8,4387
Jianbo Zhao,Noppon Saengkham,7,1121,1393,0.17782468979276692,0.3362613025956473,26,9,135,61,327,161,2280,1131,32,12,135,61,47,25,499,262,4,0,0.0,1.0,4387
Zhou Yuelong,Xu Si,7,1512,1229,0.8315565774707512,0.6698485160570237,352,208,2215,1201,112,41,710,309,144,83,705,398,28,12,310,141,4,0,0.0,1.0,4387
Zhao Xintong,Ashley Carty,7,1439,1258,0.7316341543771714,0.6112334666758695,280,157,1783,975,208,99,1207,596,97,48,614,343,34,13,358,157,4,1,0.0,0.8,4387
Ben Woollaston,Billy Joe Castle,7,1408,1084,0.86350380276547,0.6921095043017882,724,411,4580,2435,126,52,708,310,61,34,565,301,31,10,326,133,4,3,0.0,0.5714285714285714,4387
Jamie Wilson,Hamim Hussain,7,1019,982,0.5504420624351876,0.523108525489089,29,11,125,50,24,8,90,36,36,13,125,50,20,5,72,34,4,0,0.0,1.0,4387
Kyren Wilson,Kuldesh Johal,7,1537,1165,0.8950167119467943,0.7170752854929726,784,492,5011,2806,253,140,1576,838,285,150,1458,833,18,7,136,68,4,2,0.0,0.6666666666666666,4387
Mark Williams,Li Hang,7,1559,1368,0.7426684543010009,0.6171573626529722,1634,1069,11945,6850,372,195,2559,1324,282,160,969,540,57,22,542,286,4,1,0.0,0.8,4387
Jimmy White,Joe O'Connor,7,1180,1351,0.27964834205542655,0.39472346622515553,1501,819,12635,6572,176,83,1093,535,34,14,321,127,69,36,450,228,4,3,0.0,0.5714285714285714,4387
Liang Wenbo,Brian Ochoiski,7,1436,1053,0.9013844742212599,0.7226209843749648,717,427,4959,2716,48,20,237,106,56,29,592,317,34,12,169,72,4,1,0.0,0.8,4387
Daniel Wells,Peter Devlin,7,1264,1126,0.6814665603465866,0.585404569129465,433,210,2877,1417,80,38,389,182,33,15,343,163,35,13,206,99,4,3,0.0,0.5714285714285714,4387
Ricky Walden,Mark Joyce,7,1429,1307,0.661777191191235,0.5756643510425494,987,583,6739,3696,551,288,3861,1951,71,38,600,319,46,23,397,191,4,3,0.0,0.5714285714285714,4387
Chris Wakelin,Nigel Bond,7,1304,1245,0.5800831913605062,0.5368082899889803,268,135,1749,888,943,505,7278,3772,32,13,368,179,45,24,375,168,4,3,0.0,0.5714285714285714,4387
Soheil Vahedi,Michael White,7,1178,1288,0.35330921996474546,0.4316800165217519,95,31,563,229,594,325,3877,2018,41,21,292,127,49,24,432,209,4,2,0.0,0.6666666666666666,4387
Hossein Vafaei,Rory McLeod,7,1381,1222,0.7064965786766507,0.5980868603322034,186,104,1343,685,650,345,4700,2406,52,25,455,235,32,9,307,154,4,1,0.0,0.8,4387
Alexander Ursenbacher,Yuan Sijun,7,1353,1330,0.5314106943491967,0.5143710406970602,199,92,1212,575,154,72,1011,487,46,23,458,232,42,20,425,215,4,1,0.0,0.8,4387
Thepchaiya Un-Nooh,Sean Maddocks,7,1353,986,0.892019728195359,0.7145324397353954,453,264,3158,1675,38,11,182,72,71,30,675,363,30,6,131,47,4,0,0.0,1.0,4387
Judd Trump,Robbie Williams,7,1648,1341,0.850832110932218,0.6829798455801029,1207,852,8148,4897,451,239,2933,1494,187,118,1640,1034,58,29,469,240,4,1,0.0,0.8,4387
Allan Taylor,Andy Hicks,7,1246,1245,0.5013671846516985,0.5006249996744794,368,173,2144,1037,687,369,5340,2758,31,12,274,135,35,17,323,153,4,1,0.0,0.8,4387
Akani Songsermsawad,Haydon Pinhey,7,1363,1001,0.888957756538089,0.7119759194127935,181,95,1204,614,42,17,196,89,56,32,381,198,17,2,105,42,4,1,0.0,0.8,4387
Elliot Slessor,Jackson Page,7,1367,1227,0.6838913574482577,0.5866175789173301,258,123,1573,761,97,44,590,278,48,27,439,228,35,16,306,135,4,3,0.0,0.5714285714285714,4387
Matthew Selt,Stephen Hendry,7,1387,1416,0.46042091137016095,0.4818829349568186,693,374,4562,2382,1270,895,11722,6891,90,49,618,320,0,0,0,0,4,1,0.0,0.8,4387
Mark Selby,Sam Craigie,7,1532,1437,0.6274848196821066,0.559097471902393,1359,933,9647,5630,258,135,1500,785,183,94,1402,806,80,47,419,227,4,1,0.0,0.8,4387
Jimmy Robertson,James Cahill,7,1346,1277,0.5934092174000843,0.5430183807243099,604,325,3973,2061,239,98,1487,679,40,22,530,267,49,21,400,187,4,2,0.0,0.6666666666666666,4387
Joe Perry,Mark Davis,7,1420,1372,0.5653114683109788,0.5299640517645717,1260,743,8745,4750,1221,733,8414,4599,180,93,971,526,67,37,524,270,4,2,0.0,0.6666666666666666,4387
Tian Pengfei,Dominic Dale,7,1385,1334,0.5693507188778237,0.5318318894162242,473,264,3104,1653,1019,570,7117,3764,22,8,419,222,69,34,432,211,4,0,0.0,1.0,4387
Fraser Patrick,Liam Highfield,7,1131,1338,0.24021086259236363,0.3734370028762817,246,96,1551,701,434,230,2900,1518,25,6,210,85,46,24,397,195,4,3,0.0,0.5714285714285714,4387
Jamie O'Neill,Lee Walker,7,1283,1232,0.5693507188778237,0.5318318894162242,349,180,2156,1111,544,283,4046,2052,64,34,291,137,32,12,318,133,4,2,0.0,0.6666666666666666,4387
Lu Ning,Simon Lichtenberg,7,1364,1184,0.7305169455924372,0.610639233949222,186,89,1185,584,92,36,495,220,57,23,496,260,41,22,304,137,4,3,0.0,0.5714285714285714,4387
Shaun Murphy,Ashley Hugill,7,1477,1207,0.8204326451879429,0.6626218371700825,1209,792,8712,4953,167,74,926,436,108,65,890,503,27,10,238,113,4,2,0.0,0.6666666666666666,4387
Robert Milkins,Gary Wilson,7,1429,1355,0.6000303895586184,0.5461185410457796,971,566,6866,3707,562,326,3631,1960,61,35,522,269,100,42,812,435,4,3,0.0,0.5714285714285714,4387
Alan McManus,Kacper Filipiak,7,1341,1100,0.7938903058360224,0.6462280583309002,1006,586,8267,4374,126,47,701,290,45,27,372,188,38,18,212,78,4,0,0.0,1.0,4387
Anthony McGill,Louis Heathcote,7,1445,1247,0.7502408354966205,0.6212835951910678,646,386,4194,2284,113,53,595,294,111,60,787,417,69,37,360,180,4,0,0.0,1.0,4387
Mitchell Mann,Lukas Kleckers,7,1158,1146,0.5164013295642876,0.5074994375506203,301,132,1858,870,131,49,745,319,29,10,251,94,28,7,255,108,4,0,0.0,1.0,4387
Jack Lisowski,Farakh Ajaib,7,1441,1075,0.8914125527550687,0.7140222267773016,630,384,4043,2216,92,41,487,225,178,88,957,514,31,9,202,87,4,1,0.0,0.8,4387
Oliver Lines,Riley Parsons,7,1280,1019,0.8124499949726253,0.6575736106164225,279,131,1690,821,39,14,195,71,50,23,350,160,26,12,195,71,4,1,0.0,0.8,4387
David Lilley,Duane Jones,7,1208,1180,0.5382188233953898,0.5174928576663897,155,79,906,461,231,102,1382,662,37,15,287,127,49,22,322,137,4,2,0.0,0.6666666666666666,4387
Peifan Lei,Neil Robertson,7,1104,1551,0.06734965378651374,0.2464753022779692,46,18,247,106,1109,739,8146,4690,42,18,247,106,61,26,1224,733,4,2,0.0,0.6666666666666666,4387
Rod Lawler,Jordan Brown,7,1167,1394,0.21976777945335846,0.36181388669099446,877,457,6507,3317,193,98,1228,608,23,9,265,107,118,66,470,224,4,3,0.0,0.5714285714285714,4387
Pang Junxu,Igor Figueiredo,7,1257,1225,0.5436568604546561,0.5199893401555818,47,21,285,133,143,66,986,454,61,38,233,116,30,13,223,90,4,3,0.0,0.5714285714285714,4387
Jak Jones,Ryan Day,7,1297,1419,0.33822280880876515,0.42433564895745063,276,120,1726,779,1141,680,7595,4161,70,35,436,205,87,51,609,308,4,3,0.0,0.5714285714285714,4387
Jamie Jones,Steven Hallworth,7,1410,1267,0.6875128007198821,0.5884351201276382,553,332,3619,1966,150,69,819,390,40,22,197,113,39,19,198,102,4,2,0.0,0.6666666666666666,4387
Si Jiahui,Ding Junhui,7,1209,1548,0.12598097166018435,0.2999575523975257,55,25,286,147,865,581,6674,3813,36,17,280,145,68,39,777,446,4,2,0.0,0.6666666666666666,4387
Aaron Hill,Brandon Sargeant,7,1072,1077,0.493164418520332,0.4968750406894683,26,10,147,62,123,46,680,301,24,10,147,62,41,16,204,69,4,1,0.0,0.8,4387
