player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Barry Hawkins,Shaun Murphy,11,0.4746394143186712,0.4906260984783392,1365,853,9377,5251,1385,909,9995,5677,356,193,1039,591,363,203,1035,588,0.0,0.75
Mark Allen,Jack Lisowski,11,0.6166451808732252,0.5436386872370789,1103,734,7817,4443,818,499,5343,2927,480,268,1309,746,310,171,1115,616,0.0,0.6666666666666666
Kyren Wilson,Judd Trump,11,0.4510636861150269,0.48188293495681855,1078,690,6880,3894,1484,1069,10282,6221,681,399,1573,923,623,392,1844,1132,1.0,0.25
Mark Allen,Barry Hawkins,11,0.5354808847061806,0.5131219861822434,1103,734,7817,4443,1365,853,9377,5251,480,268,1309,746,356,193,1039,591,1.0,0.4545454545454546
Barry Hawkins,Judd Trump,19,0.19985066868253032,0.4055240692517599,1365,853,9377,5251,1484,1069,10282,6221,356,193,1039,591,623,392,1844,1132,1.0,0.4444444444444444
Artemijs Zizins,Anton Kazakov,1,0.6271477663131956,0.6271477663131956,24,13,143,75,54,10,313,102,143,75,143,75,117,43,291,93,0.0,1.0
Wang Yuchen,Fan Zhengyi,1,0.40251423417298393,0.40251423417298393,111,44,710,312,202,90,1291,602,158,82,242,133,277,149,790,416,1.0,0.0
Long Zehuang,Daniel Womersley,1,0.6341355910108007,0.6341355910108007,88,45,511,260,115,55,591,283,246,134,352,182,126,57,220,106,0.0,1.0
Zhou Yuelong,Andrew Pagett,1,0.6433651456944017,0.6433651456944017,517,304,3267,1757,357,154,2286,1068,216,103,959,504,180,78,453,183,0.0,1.0
Wu Yize,Daniel Boyes,1,0.75722034035404,0.75722034035404,139,75,991,514,0,0,0,0,345,191,777,418,0,0,0,0,0.0,1.0
Reanne Evans,Gary Wilson,1,0.21712496877168963,0.21712496877168963,221,61,1242,464,752,432,4852,2602,86,17,291,77,428,221,1060,551,1.0,0.0
Robbie Williams,Michael Holt,1,0.4918757150937391,0.4918757150937391,571,305,3671,1883,1028,580,7149,3773,228,113,648,344,174,89,437,227,0.0,1.0
Julien Leclercq,Hossein Vafaei,1,0.3869858238606645,0.3869858238606645,84,37,480,223,347,209,2412,1285,187,84,405,185,268,148,935,530,1.0,0.0
Thepchaiya Un-Nooh,Jimmy White,1,0.669295402777446,0.669295402777446,580,338,4002,2138,1586,849,13153,6784,231,126,749,410,145,60,444,182,0.0,1.0
Steven Wardropper,Lewis Ullah,1,0.48500449838059,0.48500449838059,3,1,16,5,34,14,196,88,16,5,16,5,58,28,143,71,1.0,0.0
Oliver Lines,Allan Taylor,1,0.5890404340586652,0.5890404340586652,394,191,2376,1164,458,209,2703,1294,212,100,584,284,191,97,481,217,1.0,0.0
Zak Surety,Pang Junxu,1,0.3995117254730337,0.3995117254730337,266,122,1543,741,199,111,1303,682,208,108,556,277,384,209,920,498,0.0,1.0
Matthew Stevens,Yuan Sijun,1,0.4594641607262107,0.4594641607262107,1145,659,8637,4676,287,151,1837,953,213,107,680,358,252,137,739,417,0.0,1.0
Elliot Slessor,Mostafa Dorgham,1,0.7114629823302013,0.7114629823302013,400,200,2458,1220,31,7,211,73,353,195,782,411,155,61,201,73,0.0,1.0
Ishpreet Singh Chadha,Amir Sarkhosh,1,0.5713839816769324,0.5713839816769324,58,32,353,184,45,20,295,147,210,103,353,184,124,58,170,82,0.0,1.0
Xu Si,Alexander Ursenbacher,1,0.5224848247918001,0.5224848247918001,219,97,1425,662,295,134,1792,862,276,139,636,315,177,89,464,229,0.0,1.0
Siripaporn Nuanthakhamjan,Mark Selby,1,0.15643452105974265,0.15643452105974265,26,0,151,27,1588,1083,11350,6602,83,12,151,27,482,270,1412,800,1.0,0.0
Noppon Saengkham,Liu Hongyu,1,0.5473576181430894,0.5473576181430894,478,249,3263,1650,59,30,371,198,254,127,879,467,196,100,371,198,0.0,1.0
Neil Robertson,Simon Blackwell,1,0.7305667649586345,0.7305667649586345,1304,867,9544,5501,73,36,387,199,445,269,1159,670,154,79,181,91,0.0,1.0
Farakh Ajaib,Bulcsú Révész,1,0.5031249593105317,0.5031249593105317,163,70,896,411,31,14,211,101,138,73,344,166,160,78,211,101,1.0,0.0
Liam Pullen,Jimmy Robertson,1,0.3618138866909944,0.3618138866909944,59,26,363,168,763,418,4968,2588,148,66,321,146,252,122,821,429,0.0,1.0
Riley Powell,Stan Moody,1,0.2921427285755186,0.2921427285755186,13,5,60,21,74,33,455,222,35,14,60,21,230,123,419,207,0.0,1.0
Haydon Pinhey,Mitchell Mann,1,0.5106234010049637,0.5106234010049637,120,53,651,307,389,175,2352,1106,162,76,388,187,117,55,322,142,0.0,1.0
Manasawin Phetmalaikul,Jackson Page,1,0.25730945469731425,0.25730945469731425,65,19,377,148,221,114,1428,715,121,40,232,88,288,152,722,376,1.0,0.0
Sion Stuart,Martin O'Donnell,1,0.31973280330135145,0.31973280330135145,0,0,0,0,526,267,3265,1650,0,0,0,0,242,122,548,272,1.0,0.0
Sanderson Lam,Joe O'Connor,1,0.38461624360881785,0.38461624360881785,286,114,1744,766,316,156,1992,1002,171,70,582,270,320,166,800,417,1.0,0.0
Florian Nüßle,Dean Young,1,0.5547792351072148,0.5547792351072148,81,38,438,227,118,45,634,268,75,41,222,131,148,62,419,173,0.0,1.0
Sean O'Sullivan,Shaun Murphy,1,0.27239601075715814,0.27239601075715814,289,109,1809,800,1388,911,10025,5691,75,38,309,128,393,217,1065,602,1.0,0.0
Robert Milkins,Joe Shannon,1,0.6883678768310286,0.6883678768310286,1149,660,7973,4249,0,0,0,0,231,103,1014,507,0,0,0,0,0.0,1.0
Anthony McGill,Sophie Nix,1,0.7094058152553435,0.7094058152553435,768,456,5102,2767,0,0,0,0,159,76,711,381,0,0,0,0,0.0,1.0
Haris Tahir,David Lilley,1,0.3840246980818742,0.3840246980818742,26,14,167,80,274,137,1637,822,142,68,167,80,234,117,593,290,1.0,0.0
Jiang Jun,Antoni Kowalski,1,0.559097471902393,0.559097471902393,46,20,327,158,56,29,319,160,234,116,327,158,162,80,195,100,1.0,0.0
Joshua Thomond,Mark Joyce,1,0.36296920551961687,0.36296920551961687,82,34,440,206,645,329,4458,2237,104,41,191,88,151,76,475,233,1.0,0.0
Chris Totten,Duane Jones,1,0.45326184801538616,0.45326184801538616,110,40,644,265,337,151,2019,980,170,87,258,134,165,79,457,216,1.0,0.0
Joshua Cooper,Jak Jones,1,0.25730945469731425,0.25730945469731425,72,29,377,171,421,210,2785,1347,73,32,124,54,439,244,948,514,1.0,0.0
Jamie Jones,Thor Chuan Leong,1,0.513746534902355,0.513746534902355,685,401,4486,2407,198,74,1243,554,181,85,729,369,189,91,330,168,0.0,1.0
Si Jiahui,Jordan Brown,1,0.6318124177361016,0.6318124177361016,209,119,1425,766,350,178,2159,1072,428,241,1001,546,205,92,823,410,0.0,1.0
Huang Jiahao,Hammad Miah,1,0.3947234662251555,0.3947234662251555,38,12,217,89,298,118,1907,859,78,25,114,49,132,52,458,205,0.0,1.0
Aaron Hill,Joel Connolly Jnr,1,0.6899744811276125,0.6899744811276125,136,62,808,386,10,2,51,15,187,88,602,304,26,11,51,15,0.0,1.0
Cheung Ka Wai,Andrew Higginson,1,0.46941323981791905,0.46941323981791905,39,22,233,132,890,507,6176,3332,127,62,233,132,162,72,506,261,1.0,0.0
Ahmed Aly Elsayed,Louis Heathcote,1,0.240489083050889,0.240489083050889,27,0,142,25,216,101,1265,621,95,20,142,25,236,122,584,287,1.0,0.0
Lyu Haotian,Tian Pengfei,1,0.551071269307342,0.551071269307342,355,181,2333,1165,576,315,3778,1987,246,120,800,428,191,96,558,277,0.0,1.0
Ian Burns,Ma Hailong,1,0.5156199157230156,0.5156199157230156,510,248,3209,1590,52,20,337,156,164,76,504,234,202,101,337,156,1.0,0.0
Peifan Lei,Kreishh Gurbaxani,1,0.710949502625004,0.710949502625004,139,71,853,422,32,11,185,81,227,126,456,231,121,52,162,71,1.0,0.0
Stuart Bingham,He Guoqiang,1,0.5860112044388708,0.5860112044388708,1527,964,10577,5992,82,46,529,273,395,214,1089,584,256,134,446,241,1.0,0.0
Xiao Guodong,Anthony Hamilton,1,0.669295402777446,0.669295402777446,783,456,4960,2724,1059,598,7753,4077,409,229,1141,616,163,79,536,259,0.0,1.0
Robbie Mcguigan,Gerard Greene,1,0.43782349911420193,0.43782349911420193,77,27,375,159,838,427,5998,3061,98,39,239,102,48,27,217,90,1.0,0.0
Liam Graham,Mink Nutcharut,1,0.5461185410457796,0.5461185410457796,60,18,335,130,52,5,298,86,121,44,256,90,104,28,297,86,0.0,1.0
Vladislav Gradinari,Daniel Wells,1,0.3148589432497071,0.3148589432497071,15,8,74,38,537,269,3534,1772,46,21,74,38,213,107,611,336,0.0,1.0
David Gilbert,David Grace,1,0.6467993925579857,0.6467993925579857,971,572,6670,3616,494,228,3224,1559,374,214,940,521,159,75,535,253,0.0,1.0
Tom Ford,Xing Zihao,1,0.596884378259767,0.596884378259767,956,542,6515,3466,43,18,277,128,272,128,1005,522,177,84,277,128,0.0,1.0
Dylan Emery,Stuart Carrington,1,0.4843800842769844,0.4843800842769844,137,61,790,384,526,278,3325,1727,208,102,516,254,180,90,513,251,0.0,1.0
Graeme Dott,Ben Mertens,1,0.5405358392737893,0.5405358392737893,1195,696,8560,4599,113,52,686,342,205,105,728,380,180,87,515,260,0.0,1.0
Paul Deaville,Jonas Luz,1,0.5658650028954817,0.5658650028954817,35,17,179,86,5,1,28,7,118,58,147,73,28,7,28,7,0.0,1.0
Matthew Selt,Ryan Day,1,0.5293412500457857,0.5293412500457857,896,488,5782,3014,1330,785,8789,4779,278,146,1029,529,364,187,1070,558,1.0,0.0
Liam Davies,Mark Davis,1,0.3284949657745942,0.3284949657745942,56,26,337,156,1329,789,9125,4961,140,65,311,146,203,112,585,297,0.0,1.0
Gong Chenzhi,Joe Perry,1,0.4310667906304534,0.4310667906304534,37,19,256,130,1398,809,9593,5173,169,83,256,130,189,91,769,384,0.0,1.0
Ashley Carty,Kayden Brierley,1,0.6323937895695628,0.6323937895695628,292,136,1714,840,30,14,157,78,180,88,427,209,49,26,96,45,0.0,1.0
Chris Wakelin,Ali Carter,1,0.5461185410457796,0.5461185410457796,455,250,2929,1525,1348,830,9106,5026,458,248,1030,562,437,232,1294,716,1.0,0.0
Ben Woollaston,Alfie Burden,1,0.5956807306078472,0.5956807306078472,848,478,5363,2845,820,424,5817,2946,234,124,655,339,170,79,495,229,1.0,0.0
Jack Lisowski,Iulian Boiko,1,0.6748052725823135,0.6748052725823135,823,503,5389,2954,115,43,655,285,356,198,1161,643,178,83,421,208,1.0,0.0
Yulu Bai,Jamie Clarke,1,0.3492130792031651,0.3492130792031651,22,6,158,57,348,173,2095,1038,105,36,158,57,195,91,613,296,0.0,1.0
Zhang Anda,Hatem Yassen,1,0.7854139364810891,0.7854139364810891,499,260,3511,1794,18,1,106,19,334,167,961,528,19,9,19,9,0.0,1.0
Ross Muir,Mark Allen,1,0.3143198860617461,0.3143198860617461,300,119,1910,877,1107,737,7857,4466,170,75,505,235,520,291,1349,769,1.0,0.0
Fan Zhengyi,Bulcsú Révész,1,0.643938555965633,0.643938555965633,202,90,1291,602,31,14,211,101,277,149,790,416,160,78,211,101,0.0,1.0
Zhou Yuelong,Louis Heathcote,1,0.5417773692836367,0.5417773692836367,517,304,3267,1757,216,101,1265,621,216,103,959,504,236,122,584,287,0.0,1.0
Wu Yize,Matthew Stevens,1,0.5774953651858118,0.5774953651858118,139,75,991,514,1145,659,8637,4676,345,191,777,418,213,107,680,358,0.0,1.0
Alfie Burden,Robbie Williams,1,0.4316800165217519,0.4316800165217519,820,424,5817,2946,571,305,3671,1883,170,79,495,229,228,113,648,344,1.0,0.0
Allan Taylor,Joe O'Connor,1,0.3804826803529153,0.3804826803529153,458,209,2703,1294,316,156,1992,1002,191,97,481,217,320,166,800,417,0.0,1.0
Mark Joyce,Elliot Slessor,1,0.4055240692517599,0.4055240692517599,645,329,4458,2237,400,200,2458,1220,151,76,475,233,353,195,782,411,1.0,0.0
Jak Jones,Mark Selby,1,0.4538814589542204,0.4538814589542204,421,210,2785,1347,1588,1083,11350,6602,439,244,948,514,482,270,1412,800,1.0,0.0
David Lilley,Noppon Saengkham,1,0.4353637081969708,0.4353637081969708,274,137,1637,822,478,249,3263,1650,234,117,593,290,254,127,879,467,1.0,0.0
Neil Robertson,Jackson Page,1,0.5902502519301834,0.5902502519301834,1304,867,9544,5501,221,114,1428,715,445,269,1159,670,288,152,722,376,0.0,1.0
Liam Pullen,Zak Surety,1,0.3887665333241305,0.3887665333241305,59,26,363,168,266,122,1543,741,148,66,321,146,208,108,556,277,0.0,1.0
Gerard Greene,Haydon Pinhey,1,0.4881272322437472,0.4881272322437472,838,427,5998,3061,120,53,651,307,48,27,217,90,162,76,388,187,1.0,0.0
Martin O'Donnell,Xiao Guodong,1,0.3641261085729462,0.3641261085729462,526,267,3265,1650,783,456,4960,2724,242,122,548,272,409,229,1141,616,0.0,1.0
Florian Nüßle,Iulian Boiko,1,0.5312093733737563,0.5312093733737563,81,38,438,227,115,43,655,285,75,41,222,131,178,83,421,208,0.0,1.0
Robert Milkins,Graeme Dott,1,0.5049998333399998,0.5049998333399998,1149,660,7973,4249,1195,696,8560,4599,231,103,1014,507,205,105,728,380,0.0,1.0
Riley Powell,Antoni Kowalski,1,0.3810721451998097,0.3810721451998097,13,5,60,21,56,29,319,160,35,14,60,21,162,80,195,100,1.0,0.0
Jamie Jones,Ishpreet Singh Chadha,1,0.5181170650431814,0.5181170650431814,685,401,4486,2407,58,32,353,184,181,85,729,369,210,103,353,184,0.0,1.0
Duane Jones,Anthony McGill,1,0.4243356489574506,0.4243356489574506,337,151,2019,980,768,456,5102,2767,165,79,457,216,159,76,711,381,0.0,1.0
Si Jiahui,Mark Allen,1,0.4470740118670941,0.4470740118670941,209,119,1425,766,1107,737,7857,4466,428,241,1001,546,520,291,1349,769,0.0,1.0
Huang Jiahao,Gong Chenzhi,1,0.4025142341729839,0.4025142341729839,38,12,217,89,37,19,256,130,78,25,114,49,169,83,256,130,0.0,1.0
Aaron Hill,Thepchaiya Un-Nooh,1,0.4043192693921528,0.4043192693921528,136,62,808,386,580,338,4002,2138,187,88,602,304,231,126,749,410,0.0,1.0
Hossein Vafaei,Andrew Higginson,1,0.5950784738661341,0.5950784738661341,347,209,2412,1285,890,507,6176,3332,268,148,935,530,162,72,506,261,1.0,0.0
Ma Hailong,Lewis Ullah,1,0.6352948493228071,0.6352948493228071,52,20,337,156,34,14,196,88,202,101,337,156,58,28,143,71,0.0,1.0
Xu Si,Kreishh Gurbaxani,1,0.6818962645895935,0.6818962645895935,219,97,1425,662,32,11,185,81,276,139,636,315,121,52,162,71,1.0,0.0
Liam Graham,He Guoqiang,1,0.3036450701761659,0.3036450701761659,60,18,335,130,82,46,529,273,121,44,256,90,256,134,446,241,0.0,1.0
Vladislav Gradinari,Long Zehuang,1,0.3235510666515204,0.3235510666515204,15,8,74,38,88,45,511,260,46,21,74,38,246,134,352,182,0.0,1.0
David Gilbert,Shaun Murphy,1,0.4831314043086152,0.4831314043086152,971,572,6670,3616,1388,911,10025,5691,374,214,940,521,393,217,1065,602,0.0,1.0
Paul Deaville,Tom Ford,1,0.33793727519360117,0.33793727519360117,35,17,179,86,956,542,6515,3466,118,58,147,73,272,128,1005,522,1.0,0.0
Dylan Emery,Ryan Day,1,0.4139887955611293,0.4139887955611293,137,61,790,384,1330,785,8789,4779,208,102,516,254,364,187,1070,558,0.0,1.0
Gary Wilson,Liam Davies,1,0.6753536404444148,0.6753536404444148,752,432,4852,2602,56,26,337,156,428,221,1060,551,140,65,311,146,1.0,0.0
Artemijs Zizins,Ashley Carty,1,0.440902528097607,0.440902528097607,24,13,143,75,292,136,1714,840,143,75,143,75,180,88,427,209,1.0,0.0
Ali Carter,Lyu Haotian,1,0.5374298453437496,0.5374298453437496,1348,830,9106,5026,355,181,2333,1165,437,232,1294,716,246,120,800,428,0.0,1.0
Yulu Bai,Zhang Anda,1,0.2635690682990277,0.2635690682990277,22,6,158,57,499,260,3511,1794,105,36,158,57,334,167,961,528,1.0,0.0
Liam Davies,Wu Yize,1,0.2890504973749961,0.2890504973749961,56,26,337,156,139,75,991,514,140,65,311,146,345,191,777,418,1.0,0.0
Fan Zhengyi,Robbie Williams,1,0.5380512843858591,0.5380512843858591,202,90,1291,602,571,305,3671,1883,277,149,790,416,228,113,648,344,1.0,0.0
Aaron Hill,Allan Taylor,1,0.5541616527636486,0.5541616527636486,136,62,808,386,458,209,2703,1294,187,88,602,304,191,97,481,217,1.0,0.0
Elliot Slessor,Zhang Anda,1,0.486253465097645,0.486253465097645,400,200,2458,1220,499,260,3511,1794,353,195,782,411,334,167,961,528,0.0,1.0
Mark Selby,Jamie Jones,1,0.6422170929574377,0.6422170929574377,1588,1083,11350,6602,685,401,4486,2407,482,270,1412,800,181,85,729,369,0.0,1.0
Noppon Saengkham,Dylan Emery,1,0.5956807306078472,0.5956807306078472,478,249,3263,1650,137,61,790,384,254,127,879,467,208,102,516,254,0.0,1.0
Neil Robertson,Liam Pullen,1,0.7525948948809735,0.7525948948809735,1304,867,9544,5501,59,26,363,168,445,269,1159,670,148,66,321,146,1.0,0.0
Si Jiahui,Martin O'Donnell,1,0.5890404340586652,0.5890404340586652,209,119,1425,766,526,267,3265,1650,428,241,1001,546,242,122,548,272,1.0,0.0
Florian Nüßle,Zhou Yuelong,1,0.3995117254730337,0.3995117254730337,81,38,438,227,517,304,3267,1757,75,41,222,131,216,103,959,504,0.0,1.0
Haydon Pinhey,Robert Milkins,1,0.41095956594133487,0.41095956594133487,120,53,651,307,1149,660,7973,4249,162,76,388,187,231,103,1014,507,1.0,0.0
Vladislav Gradinari,Antoni Kowalski,1,0.4206757478512505,0.4206757478512505,15,8,74,38,56,29,319,160,46,21,74,38,162,80,195,100,1.0,0.0
Huang Jiahao,David Gilbert,1,0.2404890830508889,0.2404890830508889,38,12,217,89,971,572,6670,3616,78,25,114,49,374,214,940,521,0.0,1.0
Andrew Higginson,Ma Hailong,1,0.5,0.5,890,507,6176,3332,52,20,337,156,162,72,506,261,202,101,337,156,0.0,1.0
Kreishh Gurbaxani,Ashley Carty,1,0.3635474597184336,0.3635474597184336,32,11,185,81,292,136,1714,840,121,52,162,71,180,88,427,209,0.0,1.0
Liam Graham,Ali Carter,1,0.2535060166623378,0.2535060166623378,60,18,335,130,1348,830,9106,5026,121,44,256,90,437,232,1294,716,0.0,1.0
Duane Jones,Tom Ford,1,0.4310667906304535,0.4310667906304535,337,151,2019,980,956,542,6515,3466,165,79,457,216,272,128,1005,522,1.0,0.0
Wu Yize,Elliot Slessor,1,0.5330766223661046,0.5330766223661046,139,75,991,514,400,200,2458,1220,345,191,777,418,353,195,782,411,0.0,1.0
Liam Pullen,Mark Selby,1,0.26845017555914563,0.26845017555914563,59,26,363,168,1588,1083,11350,6602,148,66,321,146,482,270,1412,800,1.0,0.0
Robert Milkins,Martin O'Donnell,1,0.5093739015216607,0.5093739015216607,1149,660,7973,4249,526,267,3265,1650,231,103,1014,507,242,122,548,272,1.0,0.0
Antoni Kowalski,Florian Nüßle,1,0.46381337976820525,0.46381337976820525,56,29,319,160,81,38,438,227,162,80,195,100,75,41,222,131,1.0,0.0
Robbie Williams,Huang Jiahao,1,0.6867567266439019,0.6867567266439019,571,305,3671,1883,38,12,217,89,228,113,648,344,78,25,114,49,1.0,0.0
Andrew Higginson,Allan Taylor,1,0.5262259093720687,0.5262259093720687,890,507,6176,3332,458,209,2703,1294,162,72,506,261,191,97,481,217,0.0,1.0
Liam Graham,Noppon Saengkham,1,0.2743824797267049,0.2743824797267049,60,18,335,130,478,249,3263,1650,121,44,256,90,254,127,879,467,0.0,1.0
Kreishh Gurbaxani,Tom Ford,1,0.3105605469392264,0.3105605469392264,32,11,185,81,956,542,6515,3466,121,52,162,71,272,128,1005,522,1.0,0.0
Andrew Higginson,Wu Yize,1,0.3676062104304372,0.3676062104304372,890,507,6176,3332,139,75,991,514,162,72,506,261,345,191,777,418,1.0,0.0
Mark Selby,Florian Nüßle,1,0.6753536404444148,0.6753536404444148,1588,1083,11350,6602,81,38,438,227,482,270,1412,800,75,41,222,131,0.0,1.0
Martin O'Donnell,Liam Graham,1,0.6808107108156387,0.6808107108156387,526,267,3265,1650,60,18,335,130,242,122,548,272,121,44,256,90,1.0,0.0
Tom Ford,Huang Jiahao,1,0.6947667628737805,0.6947667628737805,956,542,6515,3466,38,12,217,89,272,128,1005,522,78,25,114,49,0.0,1.0
Liam Graham,Mark Selby,1,0.2175502235768875,0.2175502235768875,60,18,335,130,1588,1083,11350,6602,121,44,256,90,482,270,1412,800,0.0,1.0
Wu Yize,Tom Ford,1,0.5677065480733601,0.5677065480733601,139,75,991,514,956,542,6515,3466,345,191,777,418,272,128,1005,522,1.0,0.0
Tom Ford,Liam Graham,1,0.704225233864307,0.704225233864307,956,542,6515,3466,60,18,335,130,272,128,1005,522,121,44,256,90,0.0,1.0
Kreishh Gurbaxani,Artemijs Zizins,9,0.3290159602289743,0.4286160183230676,36,14,189,84,26,14,145,76,125,55,166,74,145,76,145,76,1.0,0.4444444444444444
Mitchell Mann,Xing Zihao,9,0.44786205376617927,0.47876278503372593,390,175,2353,1106,44,18,278,128,118,55,323,142,178,84,278,128,1.0,0.16666666666666663
Andrew Higginson,Wang Yuchen,9,0.5322627512389815,0.5131219861822434,895,511,6181,3336,112,44,711,312,167,76,511,265,159,82,243,133,1.0,0.4444444444444444
Dean Young,Joshua Cooper,9,0.6709840397710257,0.5713839816769324,119,45,635,268,73,29,378,171,149,62,420,173,74,32,125,54,0.0,0.7142857142857143
Jonas Luz,Alexander Ursenbacher,9,0.10876738445819323,0.3078904956982118,6,1,29,7,296,134,1793,862,29,7,29,7,178,89,465,229,1.0,0.16666666666666663
Joshua Thomond,Ben Mertens,9,0.2006548856681353,0.3664446223632249,83,34,441,206,114,52,687,342,105,41,192,88,181,87,516,260,0.0,0.5555555555555556
Peifan Lei,Allan Taylor,9,0.7492413698670222,0.6076631698328917,140,71,854,422,462,212,2707,1297,228,126,457,231,195,100,485,220,1.0,0.375
Simon Blackwell,Zak Surety,9,0.29911684565394725,0.415202325282263,74,36,388,199,268,123,1545,742,155,79,182,91,210,109,558,278,1.0,0.16666666666666663
Akani Songsermsawad,Hatem Yassen,9,0.955814791313896,0.7562999700991855,239,128,1571,812,19,1,107,19,116,69,275,150,20,9,20,9,0.0,0.625
Siripaporn Nuanthakhamjan,Bulcsú Révész,9,0.111562236359666,0.3100255188723875,27,0,152,27,33,15,213,102,84,12,152,27,162,79,213,102,1.0,0.2857142857142857
Duane Jones,Haydon Pinhey,9,0.5959077229449328,0.5392938058983595,340,153,2022,982,123,55,654,309,168,81,460,218,165,78,391,189,1.0,0.2857142857142857
Robbie Mcguigan,Ross Muir,9,0.2618074498250338,0.3977138231113694,78,27,376,159,301,119,1911,877,99,39,240,102,171,75,506,235,1.0,0.0
Ahmed Aly Elsayed,Stan Moody,9,0.041256050239914854,0.23957699801126886,28,0,143,25,75,33,456,222,96,20,143,25,231,123,420,207,1.0,0.0
Chris Totten,Hammad Miah,9,0.45855037514500807,0.4831314043086151,111,40,645,265,299,118,1908,859,171,87,259,134,133,52,459,205,1.0,0.375
Jimmy White,Julien Leclercq,9,0.42057894147456754,0.4675456936126813,1587,849,13154,6784,85,37,481,223,146,60,445,182,188,84,406,185,1.0,0.2857142857142857
Ian Burns,Antoni Kowalski,9,0.6398886059283446,0.5578645727207345,511,248,3210,1590,60,32,323,163,165,76,505,234,166,83,199,103,1.0,0.4444444444444444
